transaction_id,customer_id,timestamp,transaction_amount,avg_transaction_amount_30d,amount_deviation,txn_velocity,velocity_change,location_change_km,merchant_category_risk,hour_of_day
T1623_004,C1623,2025-11-01 22:33:00,981.17,1125,0.87,0,0.0,0.0,0.3,11
T1580_006,C1580,2025-11-01 22:49:00,3831.55,2743,1.4,1,0.83,0.0,0.1,9
T1636_004,C1636,2025-11-01 22:59:00,634.71,902,0.7,0,0.0,0.0,0.2,8
T0563_004,C0563,2025-11-01 23:00:00,3166.57,2901,1.09,0,0.0,0.0,0.4,19
T1677_006,C1677,2025-11-01 23:04:00,622.99,1010,0.62,0,0.0,0.0,0.3,8
T1941_004,C1941,2025-11-01 23:04:00,1848.31,1885,0.98,0,0.0,0.0,0.2,22
T0033_004,C0033,2025-11-01 23:13:00,1688.94,1978,0.85,0,0.0,0.0,0.4,20
T0508_005,C0508,2025-11-01 23:15:00,1327.02,1586,0.84,0,0.0,0.0,0.1,11
T1103_003,C1103,2025-11-01 23:23:00,1610.48,1715,0.94,0,0.0,0.0,0.3,20
T1223_005,C1223,2025-11-01 23:27:00,2778.26,2642,1.05,0,0.0,0.0,0.1,14
T0826_003,C0826,2025-11-01 23:29:00,5714.77,2817,2.03,0,0.0,0.0,0.15,14
T0711_005,C0711,2025-11-01 23:42:00,618.64,788,0.79,0,0.0,0.0,0.15,14
T0583_005,C0583,2025-11-01 23:45:00,1159.12,980,1.18,0,0.0,0.0,0.2,18
T0044_006,C0044,2025-11-01 23:45:00,3446.32,2557,1.35,0,0.0,0.0,0.1,21
T1299_005,C1299,2025-11-01 23:46:00,2840.01,2424,1.17,0,0.0,735.2,0.1,9
T0105_007,C0105,2025-11-01 23:49:00,2072.19,2865,0.72,0,0.0,0.0,0.15,19
T0757_005,C0757,2025-11-01 23:49:00,1102.61,1197,0.92,0,0.0,0.0,0.1,11
T1660_006,C1660,2025-11-01 23:50:00,2143.65,1988,1.08,0,0.0,0.0,0.15,13
T0238_006,C0238,2025-11-01 23:51:00,584.68,534,1.09,0,0.0,0.0,0.15,8
T0958_006,C0958,2025-11-02 00:01:00,1324.27,1133,1.17,0,0.0,0.0,0.1,15
T1405_005,C1405,2025-11-02 00:02:00,1448.19,1013,1.43,0,0.0,0.0,0.3,18
T1792_005,C1792,2025-11-02 00:10:00,1169.14,926,1.26,0,0.0,0.0,0.15,20
T1638_005,C1638,2025-11-02 00:13:00,405.91,915,0.44,0,0.0,0.0,0.2,15
T1905_004,C1905,2025-11-02 00:13:00,805.87,1632,0.49,0,0.0,0.0,0.2,17
T1794_004,C1794,2025-11-02 00:13:00,556.65,939,0.59,0,0.0,0.0,0.1,19
T0508_006,C0508,2025-11-02 00:15:00,1346.0,1586,0.85,0,0.0,0.0,0.3,20
T1592_004,C1592,2025-11-02 00:17:00,2450.2,2573,0.95,0,0.0,0.0,0.1,14
T1001_005,C1001,2025-11-02 00:19:00,1223.09,1684,0.73,0,0.0,0.0,0.1,21
T0149_004,C0149,2025-11-02 00:19:00,1781.53,2465,0.72,0,0.0,0.0,0.2,16
T1483_004,C1483,2025-11-02 00:20:00,1960.78,1516,1.29,0,0.0,0.0,0.3,16
T0583_006,C0583,2025-11-02 00:23:00,882.43,980,0.9,1,0.83,0.0,0.2,11
T0292_004,C0292,2025-11-02 00:25:00,952.63,757,1.26,0,0.0,845.3,0.3,15
T0864_007,C0864,2025-11-02 00:25:00,2711.3,2770,0.98,0,0.0,0.0,0.1,20
T0545_007,C0545,2025-11-02 00:27:00,2468.19,2569,0.96,0,0.0,0.0,0.4,14
T1739_004,C1739,2025-11-02 00:37:00,1509.29,1449,1.04,0,0.0,0.0,0.3,12
T0826_004,C0826,2025-11-02 00:41:00,2914.32,2817,1.03,0,0.0,0.0,0.1,8
T0971_005,C0971,2025-11-02 00:46:00,1209.7,1269,0.95,0,0.0,0.0,0.15,9
T0221_007,C0221,2025-11-02 00:56:00,536.12,1127,0.48,0,0.0,735.2,0.1,19
T1875_004,C1875,2025-11-02 00:58:00,1765.74,1869,0.94,0,0.0,0.0,0.1,22
T0508_007,C0508,2025-11-02 01:01:00,862.84,1586,0.54,1,0.83,0.0,0.2,12
T0060_005,C0060,2025-11-02 01:03:00,1938.09,1806,1.07,0,0.0,0.0,0.3,22
T0049_005,C0049,2025-11-02 01:05:00,1885.0,1905,0.99,0,0.0,0.0,0.4,19
T0071_006,C0071,2025-11-02 01:07:00,1047.57,1066,0.98,0,0.0,0.0,0.4,20
T1407_004,C1407,2025-11-02 01:22:00,2306.07,3000,0.77,0,0.0,0.0,0.1,8
T0391_005,C0391,2025-11-02 01:32:00,921.21,1048,0.88,0,0.0,845.3,0.3,10
T1033_005,C1033,2025-11-02 01:37:00,2019.24,1972,1.02,0,0.0,0.0,0.3,11
T0179_005,C0179,2025-11-02 01:40:00,1012.85,950,1.07,0,0.0,0.0,0.15,9
T1103_004,C1103,2025-11-02 01:44:00,1874.59,1715,1.09,0,0.0,0.0,0.4,9
T0650_004,C0650,2025-11-02 01:59:00,2146.45,2458,0.87,0,0.0,0.0,0.15,9
T1638_006,C1638,2025-11-02 02:02:00,556.65,915,0.61,0,0.0,0.0,0.3,22
T1896_004,C1896,2025-11-02 02:06:00,1031.58,1741,0.59,0,0.0,0.0,0.1,10
T0848_005,C0848,2025-11-02 02:13:00,996.29,883,1.13,0,0.0,0.0,0.15,14
T1900_006,C1900,2025-11-02 02:14:00,1408.5,1630,0.86,0,0.0,0.0,0.2,20
T0733_006,C0733,2025-11-02 02:19:00,1314.36,1288,1.02,0,0.0,0.0,0.4,17
T0113_005,C0113,2025-11-02 02:21:00,3049.16,2538,1.2,0,0.0,0.0,0.2,8
T1812_006,C1812,2025-11-02 02:28:00,694.48,905,0.77,0,0.0,0.0,0.1,11
T0864_008,C0864,2025-11-02 02:32:00,2646.41,2770,0.96,0,0.0,0.0,0.2,8
T0261_004,C0261,2025-11-02 02:37:00,1505.21,1761,0.85,0,0.0,0.0,0.15,21
T0583_007,C0583,2025-11-02 02:38:00,1075.49,980,1.1,0,0.0,0.0,0.4,20
T1103_005,C1103,2025-11-02 02:39:00,1994.79,1715,1.16,1,0.83,0.0,0.1,18
T1794_005,C1794,2025-11-02 02:39:00,1219.06,939,1.3,0,0.0,0.0,0.4,22
T0877_006,C0877,2025-11-02 02:48:00,1479.5,1108,1.34,0,0.0,0.0,0.4,19
T1660_007,C1660,2025-11-02 02:51:00,2179.96,1988,1.1,0,0.0,0.0,0.3,10
T1905_005,C1905,2025-11-02 02:58:00,951.41,1632,0.58,0,0.0,0.0,0.1,14
T1638_007,C1638,2025-11-02 02:59:00,1136.7,915,1.24,1,0.83,0.0,0.1,8
T1875_005,C1875,2025-11-02 03:00:00,2002.91,1869,1.07,0,0.0,0.0,0.15,10
T0545_008,C0545,2025-11-02 03:01:00,2794.68,2569,1.09,0,0.0,0.0,0.3,14
T0071_007,C0071,2025-11-02 03:02:00,1130.31,1066,1.06,0,0.0,0.0,0.2,19
T0001_006,C0001,2025-11-02 03:03:00,1511.79,1626,0.93,0,0.0,0.0,0.15,8
T0033_005,C0033,2025-11-02 03:12:00,1626.47,1978,0.82,0,0.0,0.0,0.3,13
T0940_005,C0940,2025-11-02 03:18:00,2695.43,2313,1.17,0,0.0,0.0,0.3,21
T1223_006,C1223,2025-11-02 03:24:00,1900.01,2642,0.72,0,0.0,0.0,0.1,9
T0489_006,C0489,2025-11-02 03:26:00,1700.85,1462,1.16,0,0.0,120.2,0.2,12
T0768_005,C0768,2025-11-02 03:27:00,612.65,2261,0.27,0,0.0,0.0,0.1,20
T1677_007,C1677,2025-11-02 03:29:00,855.67,1010,0.85,0,0.0,0.0,0.4,21
T1623_005,C1623,2025-11-02 03:30:00,1518.95,1125,1.35,0,0.0,0.0,0.15,10
T0482_005,C0482,2025-11-02 03:36:00,4119.36,2272,1.81,0,0.0,0.0,0.1,14
T0269_004,C0269,2025-11-02 03:37:00,1886.7,1547,1.22,0,0.0,0.0,0.4,8
T1792_006,C1792,2025-11-02 03:37:00,1511.04,926,1.63,0,0.0,0.0,0.15,12
T1427_004,C1427,2025-11-02 03:43:00,356.33,591,0.6,0,0.0,0.0,0.1,17
T1660_008,C1660,2025-11-02 03:51:00,2475.38,1988,1.25,0,0.0,0.0,0.1,18
T0179_006,C0179,2025-11-02 03:53:00,1297.12,950,1.37,0,0.0,0.0,0.1,17
T1299_006,C1299,2025-11-02 04:00:00,3194.01,2424,1.32,0,0.0,0.0,0.2,8
T0071_008,C0071,2025-11-02 04:02:00,1402.0,1066,1.32,0,0.0,0.0,0.1,22
T1941_005,C1941,2025-11-02 04:04:00,1983.78,1885,1.05,0,0.0,0.0,0.4,13
T1535_005,C1535,2025-11-02 04:05:00,3305.46,1861,1.78,0,0.0,0.0,0.15,14
T0261_005,C0261,2025-11-02 04:12:00,1250.53,1761,0.71,0,0.0,0.0,0.15,15
T1001_006,C1001,2025-11-02 04:30:00,1450.35,1684,0.86,0,0.0,0.0,0.3,8
T1515_005,C1515,2025-11-02 04:32:00,2427.48,1899,1.28,0,0.0,0.0,0.1,13
T0221_008,C0221,2025-11-02 04:33:00,1274.0,1127,1.13,0,0.0,0.0,0.3,18
T1213_004,C1213,2025-11-02 04:36:00,840.63,1996,0.42,0,0.0,0.0,0.2,22
T0583_008,C0583,2025-11-02 04:49:00,1121.1,980,1.14,0,0.0,0.0,0.15,8
T1767_006,C1767,2025-11-02 04:50:00,1725.48,1816,0.95,0,0.0,0.0,0.3,11
T0757_006,C0757,2025-11-02 04:52:00,1620.05,1197,1.35,0,0.0,735.2,0.15,13
T0238_007,C0238,2025-11-02 04:54:00,392.18,534,0.73,0,0.0,845.3,0.3,20
T1739_005,C1739,2025-11-02 04:57:00,1732.97,1449,1.2,0,0.0,0.0,0.4,8
T1636_005,C1636,2025-11-02 04:59:00,1130.59,902,1.25,0,0.0,120.2,0.15,14
T1515_006,C1515,2025-11-02 05:03:00,1966.22,1899,1.04,1,0.83,0.0,0.4,22
T0848_006,C0848,2025-11-02 05:07:00,696.41,883,0.79,0,0.0,0.0,0.2,9
T0826_005,C0826,2025-11-02 05:09:00,1708.45,2817,0.61,0,0.0,0.0,0.4,15
T1033_006,C1033,2025-11-02 05:11:00,1978.7,1972,1.0,0,0.0,0.0,0.3,8
T0958_007,C0958,2025-11-02 05:14:00,800.55,1133,0.71,0,0.0,0.0,0.2,11
T0261_006,C0261,2025-11-02 05:14:00,1668.35,1761,0.95,0,0.0,0.0,0.2,14
T1407_005,C1407,2025-11-02 05:17:00,2993.0,3000,1.0,0,0.0,0.0,0.2,15
T0877_007,C0877,2025-11-02 05:17:00,1274.82,1108,1.15,0,0.0,0.0,0.15,10
T1535_006,C1535,2025-11-02 05:19:00,2604.59,1861,1.4,0,0.0,0.0,0.4,14
T0292_005,C0292,2025-11-02 05:25:00,814.07,757,1.08,0,0.0,0.0,0.2,8
T1103_006,C1103,2025-11-02 05:30:00,1252.15,1715,0.73,0,0.0,735.2,0.1,17
T0971_006,C0971,2025-11-02 05:39:00,1236.05,1269,0.97,0,0.0,0.0,0.4,16
T1164_007,C1164,2025-11-02 05:48:00,1107.6,2232,0.5,0,0.0,0.0,0.1,17
T0053_008,C0053,2025-11-02 05:50:00,2013.12,1374,1.47,0,0.0,0.0,0.1,18
T1051_007,C1051,2025-11-02 05:53:00,1314.11,1879,0.7,0,0.0,0.0,0.2,13
T0563_005,C0563,2025-11-02 06:05:00,3900.18,2901,1.34,0,0.0,0.0,0.1,21
T0113_006,C0113,2025-11-02 06:07:00,2700.33,2538,1.06,0,0.0,0.0,0.4,16
T1244_005,C1244,2025-11-02 06:14:00,2209.88,2170,1.02,0,0.0,0.0,0.2,16
T1405_006,C1405,2025-11-02 06:15:00,971.48,1013,0.96,0,0.0,0.0,0.4,21
T0583_009,C0583,2025-11-02 06:25:00,683.88,980,0.7,0,0.0,0.0,0.4,16
T1794_006,C1794,2025-11-02 06:25:00,665.88,939,0.71,0,0.0,0.0,0.15,12
T0238_008,C0238,2025-11-02 06:29:00,563.01,534,1.05,0,0.0,0.0,0.3,9
T1299_007,C1299,2025-11-02 06:29:00,2639.59,2424,1.09,0,0.0,0.0,0.15,18
T1623_006,C1623,2025-11-02 06:31:00,1003.52,1125,0.89,0,0.0,0.0,0.2,13
T0711_006,C0711,2025-11-02 06:37:00,636.94,788,0.81,0,0.0,0.0,0.3,17
T1580_007,C1580,2025-11-02 06:39:00,2534.3,2743,0.92,0,0.0,0.0,0.1,11
T0049_006,C0049,2025-11-02 06:49:00,2917.01,1905,1.53,0,0.0,0.0,0.1,14
T1896_005,C1896,2025-11-02 06:49:00,1998.45,1741,1.15,0,0.0,0.0,0.1,22
T1812_007,C1812,2025-11-02 06:54:00,962.59,905,1.06,0,0.0,0.0,0.3,13
T0826_006,C0826,2025-11-02 06:59:00,2321.53,2817,0.82,0,0.0,0.0,0.2,12
T1103_007,C1103,2025-11-02 06:59:00,1399.0,1715,0.82,0,0.0,0.0,0.2,18
T1941_006,C1941,2025-11-02 07:02:00,1016.42,1885,0.54,0,0.0,0.0,0.15,10
T0105_008,C0105,2025-11-02 07:10:00,4253.42,2865,1.48,0,0.0,0.0,0.15,10
T1767_007,C1767,2025-11-02 07:12:00,1859.74,1816,1.02,0,0.0,0.0,0.3,17
T1483_005,C1483,2025-11-02 07:13:00,1477.23,1516,0.97,0,0.0,0.0,0.3,16
T1407_006,C1407,2025-11-02 07:19:00,1548.87,3000,0.52,0,0.0,0.0,0.1,10
T1299_008,C1299,2025-11-02 07:19:00,2925.18,2424,1.21,1,0.83,0.0,0.15,11
T1636_006,C1636,2025-11-02 07:27:00,1267.86,902,1.41,0,0.0,0.0,0.1,15
T0044_007,C0044,2025-11-02 07:29:00,1727.72,2557,0.68,0,0.0,0.0,0.2,21
T0053_009,C0053,2025-11-02 07:33:00,962.48,1374,0.7,0,0.0,0.0,0.2,8
T0149_005,C0149,2025-11-02 07:35:00,3123.3,2465,1.27,0,0.0,735.2,0.1,17
T1660_009,C1660,2025-11-02 07:35:00,1150.92,1988,0.58,0,0.0,0.0,0.1,20
T0508_008,C0508,2025-11-02 07:49:00,2026.71,1586,1.28,0,0.0,0.0,0.2,13
T0261_007,C0261,2025-11-02 07:50:00,2020.66,1761,1.15,0,0.0,735.2,0.1,11
T0060_006,C0060,2025-11-02 07:50:00,1500.38,1806,0.83,0,0.0,0.0,0.2,11
T0733_007,C0733,2025-11-02 07:51:00,1604.07,1288,1.25,0,0.0,0.0,0.2,9
T0545_009,C0545,2025-11-02 07:51:00,1119.75,2569,0.44,0,0.0,0.0,0.4,19
T1638_008,C1638,2025-11-02 07:55:00,830.1,915,0.91,0,0.0,0.0,0.1,20
T1535_007,C1535,2025-11-02 07:58:00,1564.15,1861,0.84,0,0.0,0.0,0.3,19
T0563_006,C0563,2025-11-02 07:58:00,3198.43,2901,1.1,0,0.0,0.0,0.15,19
T1925_001,C1925,2025-11-02 08:00:00,1777.62,1502,1.18,0,0.0,0.0,0.1,13
T1318_001,C1318,2025-11-02 08:00:00,1544.02,2006,0.77,0,0.0,0.0,0.15,22
T1599_001,C1599,2025-11-02 08:00:00,2321.83,2371,0.98,0,0.0,0.0,0.4,19
T0660_001,C0660,2025-11-02 08:00:00,1545.65,1344,1.15,0,0.0,0.0,0.15,10
T1956_001,C1956,2025-11-02 08:00:00,1141.81,1120,1.02,0,0.0,0.0,0.4,16
T0224_001,C0224,2025-11-02 08:00:00,1444.87,1459,0.99,0,0.0,0.0,0.3,14
T1023_001,C1023,2025-11-02 08:00:00,243.77,630,0.39,0,0.0,0.0,0.3,18
T1856_001,C1856,2025-11-02 08:00:00,1187.4,1188,1.0,0,0.0,0.0,0.3,19
T0917_001,C0917,2025-11-02 08:00:00,2780.52,2702,1.03,0,0.0,0.0,0.3,14
T0553_001,C0553,2025-11-02 08:00:00,1981.2,1650,1.2,0,0.0,0.0,0.4,16
T0294_001,C0294,2025-11-02 08:00:00,2628.69,2341,1.12,0,0.0,0.0,0.1,8
T0645_001,C0645,2025-11-02 08:00:00,902.56,1272,0.71,0,0.0,0.0,0.15,14
T0212_001,C0212,2025-11-02 08:00:00,1667.36,2810,0.59,0,0.0,0.0,0.3,17
T1661_001,C1661,2025-11-02 08:00:00,2143.17,1414,1.52,0,0.0,0.0,0.1,22
T0345_001,C0345,2025-11-02 08:00:00,2965.42,2169,1.37,0,0.0,0.0,0.4,17
T1731_001,C1731,2025-11-02 08:00:00,965.03,1170,0.82,0,0.0,735.2,0.4,21
T1309_001,C1309,2025-11-02 08:00:00,998.27,1214,0.82,0,0.0,0.0,0.4,8
T0878_001,C0878,2025-11-02 08:00:00,2184.63,2947,0.74,0,0.0,0.0,0.2,22
T0759_001,C0759,2025-11-02 08:00:00,697.67,1283,0.54,0,0.0,0.0,0.2,22
T0622_001,C0622,2025-11-02 08:00:00,1878.5,1633,1.15,0,0.0,0.0,0.2,15
T0387_001,C0387,2025-11-02 08:00:00,1008.29,1573,0.64,0,0.0,0.0,0.2,10
T0869_001,C0869,2025-11-02 08:00:00,1053.33,1130,0.93,0,0.0,0.0,0.1,13
T0880_001,C0880,2025-11-02 08:00:00,2791.92,2583,1.08,0,0.0,0.0,0.1,22
T1281_001,C1281,2025-11-02 08:00:00,616.39,602,1.02,0,0.0,0.0,0.15,12
T1546_001,C1546,2025-11-02 08:00:00,903.66,1108,0.82,0,0.0,0.0,0.3,20
T0116_001,C0116,2025-11-02 08:00:00,1914.22,1991,0.96,0,0.0,0.0,0.15,12
T1791_001,C1791,2025-11-02 08:00:00,983.47,982,1.0,0,0.0,0.0,0.1,11
T1735_001,C1735,2025-11-02 08:00:00,1322.38,1118,1.18,0,0.0,0.0,0.15,17
T0065_001,C0065,2025-11-02 08:00:00,1706.5,2121,0.8,0,0.0,0.0,0.15,8
T1110_001,C1110,2025-11-02 08:00:00,4085.1,2969,1.38,0,0.0,0.0,0.2,22
T1940_001,C1940,2025-11-02 08:00:00,999.69,897,1.11,0,0.0,0.0,0.1,19
T1755_001,C1755,2025-11-02 08:00:00,1347.09,1599,0.84,0,0.0,0.0,0.1,11
T1291_001,C1291,2025-11-02 08:00:00,1632.81,2257,0.72,0,0.0,0.0,0.15,21
T0935_001,C0935,2025-11-02 08:00:00,1551.16,2000,0.78,0,0.0,0.0,0.2,21
T1839_001,C1839,2025-11-02 08:00:00,2000.31,1702,1.18,0,0.0,0.0,0.4,18
T0253_001,C0253,2025-11-02 08:00:00,2810.07,2829,0.99,0,0.0,0.0,0.2,21
T0543_001,C0543,2025-11-02 08:00:00,2538.49,1490,1.7,0,0.0,0.0,0.1,13
T1685_001,C1685,2025-11-02 08:00:00,1075.44,1161,0.93,0,0.0,0.0,0.15,15
T1650_001,C1650,2025-11-02 08:00:00,1123.38,1198,0.94,0,0.0,120.2,0.3,10
T1975_001,C1975,2025-11-02 08:00:00,1577.77,1906,0.83,0,0.0,0.0,0.1,17
T1842_001,C1842,2025-11-02 08:00:00,1436.8,1038,1.38,0,0.0,0.0,0.4,17
T1380_001,C1380,2025-11-02 08:00:00,769.51,940,0.82,0,0.0,0.0,0.2,19
T1389_001,C1389,2025-11-02 08:00:00,3046.4,2937,1.04,0,0.0,0.0,0.1,18
T1827_001,C1827,2025-11-02 08:00:00,1575.94,1315,1.2,0,0.0,0.0,0.4,11
T1689_001,C1689,2025-11-02 08:00:00,1007.5,1016,0.99,0,0.0,0.0,0.2,14
T1882_001,C1882,2025-11-02 08:00:00,1037.08,988,1.05,0,0.0,0.0,0.15,8
T1632_001,C1632,2025-11-02 08:00:00,1375.96,1106,1.24,0,0.0,0.0,0.15,13
T1079_001,C1079,2025-11-02 08:00:00,3811.33,2804,1.36,0,0.0,0.0,0.2,16
T1014_001,C1014,2025-11-02 08:00:00,2105.89,1999,1.05,0,0.0,0.0,0.4,22
T0860_001,C0860,2025-11-02 08:00:00,1729.64,1939,0.89,0,0.0,0.0,0.2,11
T1562_001,C1562,2025-11-02 08:00:00,2930.83,2374,1.23,0,0.0,0.0,0.3,18
T0081_001,C0081,2025-11-02 08:00:00,1653.58,1827,0.91,0,0.0,0.0,0.2,16
T1068_001,C1068,2025-11-02 08:00:00,1172.34,1262,0.93,0,0.0,0.0,0.2,13
T0006_001,C0006,2025-11-02 08:00:00,2607.16,1784,1.46,0,0.0,0.0,0.2,15
T1052_001,C1052,2025-11-02 08:00:00,2022.88,1392,1.45,0,0.0,0.0,0.2,20
T0884_001,C0884,2025-11-02 08:00:00,1763.93,1624,1.09,0,0.0,0.0,0.1,20
T0715_001,C0715,2025-11-02 08:00:00,2581.31,2194,1.18,0,0.0,0.0,0.3,17
T1407_007,C1407,2025-11-02 08:05:00,3129.08,3000,1.04,1,0.83,0.0,0.4,9
T1592_005,C1592,2025-11-02 08:07:00,3161.83,2573,1.23,0,0.0,0.0,0.2,16
T1677_008,C1677,2025-11-02 08:09:00,1072.47,1010,1.06,0,0.0,120.2,0.4,17
T0179_007,C0179,2025-11-02 08:10:00,803.74,950,0.85,0,0.0,0.0,0.1,15
T1051_008,C1051,2025-11-02 08:13:00,1512.54,1879,0.8,0,0.0,0.0,0.4,12
T0105_009,C0105,2025-11-02 08:16:00,2587.97,2865,0.9,0,0.0,0.0,0.15,13
T0269_005,C0269,2025-11-02 08:16:00,1455.61,1547,0.94,0,0.0,0.0,0.2,16
T1213_005,C1213,2025-11-02 08:17:00,1910.51,1996,0.96,0,0.0,0.0,0.3,15
T0757_007,C0757,2025-11-02 08:18:00,793.31,1197,0.66,0,0.0,0.0,0.2,17
T1896_006,C1896,2025-11-02 08:25:00,1122.41,1741,0.64,0,0.0,0.0,0.4,17
T0221_009,C0221,2025-11-02 08:29:00,1287.74,1127,1.14,0,0.0,0.0,0.4,18
T0940_006,C0940,2025-11-02 08:32:00,1647.04,2313,0.71,0,0.0,0.0,0.1,17
T1405_007,C1405,2025-11-02 08:35:00,609.4,1013,0.6,0,0.0,0.0,0.1,18
T0345_002,C0345,2025-11-02 08:36:00,2040.41,2169,0.94,1,0.83,0.0,0.2,14
T1956_002,C1956,2025-11-02 08:41:00,666.07,1120,0.59,1,0.83,0.0,0.2,18
T0292_006,C0292,2025-11-02 08:42:00,704.47,757,0.93,0,0.0,0.0,0.3,13
T1875_006,C1875,2025-11-02 08:42:00,2409.76,1869,1.29,0,0.0,0.0,0.15,18
T1925_002,C1925,2025-11-02 08:53:00,1317.18,1502,0.88,1,0.83,0.0,0.15,16
T0391_006,C0391,2025-11-02 08:54:00,1074.58,1048,1.03,0,0.0,0.0,0.4,14
T1689_002,C1689,2025-11-02 08:56:00,682.83,1016,0.67,1,0.83,0.0,0.2,19
T0645_002,C0645,2025-11-02 08:57:00,1507.61,1272,1.19,1,0.83,0.0,0.2,21
T1900_007,C1900,2025-11-02 09:03:00,1960.28,1630,1.2,0,0.0,120.2,0.15,20
T1580_008,C1580,2025-11-02 09:03:00,2276.43,2743,0.83,0,0.0,735.2,0.4,22
T1110_002,C1110,2025-11-02 09:05:00,2044.95,2969,0.69,0,0.0,0.0,0.3,8
T1794_007,C1794,2025-11-02 09:06:00,1051.07,939,1.12,0,0.0,0.0,0.15,12
T0543_002,C0543,2025-11-02 09:07:00,864.17,1490,0.58,0,0.0,0.0,0.4,11
T0033_006,C0033,2025-11-02 09:10:00,1465.31,1978,0.74,0,0.0,0.0,0.2,18
T0292_007,C0292,2025-11-02 09:12:00,626.1,757,0.83,1,0.83,0.0,0.4,9
T1223_007,C1223,2025-11-02 09:12:00,2000.28,2642,0.76,0,0.0,0.0,0.1,11
T1562_002,C1562,2025-11-02 09:15:00,3410.49,2374,1.44,0,0.0,0.0,0.2,20
T1767_008,C1767,2025-11-02 09:24:00,1594.35,1816,0.88,0,0.0,0.0,0.3,8
T0650_005,C0650,2025-11-02 09:29:00,3215.84,2458,1.31,0,0.0,0.0,0.2,18
T1925_003,C1925,2025-11-02 09:29:00,2733.89,1502,1.82,1,0.83,0.0,0.15,17
T0294_002,C0294,2025-11-02 09:30:00,2591.7,2341,1.11,0,0.0,0.0,0.1,20
T0221_010,C0221,2025-11-02 09:30:00,858.02,1127,0.76,0,0.0,0.0,0.2,20
T0269_006,C0269,2025-11-02 09:33:00,1331.39,1547,0.86,0,0.0,0.0,0.2,21
T0071_009,C0071,2025-11-02 09:34:00,1419.55,1066,1.33,0,0.0,0.0,0.4,18
T0113_007,C0113,2025-11-02 09:40:00,1965.45,2538,0.77,0,0.0,0.0,0.15,14
T0238_009,C0238,2025-11-02 09:46:00,742.79,534,1.39,0,0.0,845.3,0.15,11
T0768_006,C0768,2025-11-02 09:47:00,2012.89,2261,0.89,0,0.0,0.0,0.2,17
T1001_007,C1001,2025-11-02 09:51:00,1857.21,1684,1.1,0,0.0,0.0,0.2,16
T1794_008,C1794,2025-11-02 09:51:00,855.96,939,0.91,1,0.83,0.0,0.2,21
T0179_008,C0179,2025-11-02 09:59:00,745.39,950,0.78,0,0.0,0.0,0.1,19
T0001_007,C0001,2025-11-02 10:01:00,2396.34,1626,1.47,0,0.0,0.0,0.1,13
T1905_006,C1905,2025-11-02 10:04:00,2798.41,1632,1.71,0,0.0,0.0,0.3,9
T1405_008,C1405,2025-11-02 10:07:00,553.58,1013,0.55,0,0.0,0.0,0.1,11
T0848_007,C0848,2025-11-02 10:10:00,937.27,883,1.06,0,0.0,0.0,0.15,18
T1309_002,C1309,2025-11-02 10:11:00,1494.72,1214,1.23,0,0.0,0.0,0.1,20
T0622_002,C0622,2025-11-02 10:17:00,1394.6,1633,0.85,0,0.0,0.0,0.2,9
T0864_009,C0864,2025-11-02 10:21:00,3169.39,2770,1.14,0,0.0,0.0,0.3,20
T1546_002,C1546,2025-11-02 10:21:00,1041.25,1108,0.94,0,0.0,0.0,0.3,20
T0482_006,C0482,2025-11-02 10:21:00,2626.34,2272,1.16,0,0.0,0.0,0.15,20
T1739_006,C1739,2025-11-02 10:22:00,1657.14,1449,1.14,0,0.0,0.0,0.15,16
T1940_002,C1940,2025-11-02 10:30:00,1091.67,897,1.22,0,0.0,0.0,0.2,15
T0878_002,C0878,2025-11-02 10:31:00,2428.07,2947,0.82,0,0.0,0.0,0.4,15
T0563_007,C0563,2025-11-02 10:33:00,1771.07,2901,0.61,0,0.0,0.0,0.1,20
T0826_007,C0826,2025-11-02 10:35:00,3345.59,2817,1.19,0,0.0,0.0,0.2,17
T0489_007,C0489,2025-11-02 10:36:00,2362.97,1462,1.62,0,0.0,0.0,0.1,16
T1407_008,C1407,2025-11-02 10:37:00,1324.36,3000,0.44,0,0.0,0.0,0.15,14
T0049_007,C0049,2025-11-02 10:38:00,1546.69,1905,0.81,0,0.0,0.0,0.2,11
T1975_002,C1975,2025-11-02 10:38:00,2429.09,1906,1.27,0,0.0,0.0,0.4,8
T0113_008,C0113,2025-11-02 10:38:00,2295.07,2538,0.9,1,0.83,0.0,0.2,21
T0253_002,C0253,2025-11-02 10:38:00,2244.34,2829,0.79,0,0.0,0.0,0.1,11
T1033_007,C1033,2025-11-02 10:40:00,2371.98,1972,1.2,0,0.0,0.0,0.4,11
T1941_007,C1941,2025-11-02 10:43:00,1846.24,1885,0.98,0,0.0,0.0,0.3,18
T0860_002,C0860,2025-11-02 10:44:00,1794.91,1939,0.93,0,0.0,0.0,0.1,17
T0877_008,C0877,2025-11-02 10:56:00,1469.27,1108,1.33,0,0.0,120.2,0.15,18
T0958_008,C0958,2025-11-02 10:58:00,1157.6,1133,1.02,0,0.0,0.0,0.2,21
T1875_007,C1875,2025-11-02 10:58:00,1256.95,1869,0.67,0,0.0,0.0,0.2,22
T1685_002,C1685,2025-11-02 11:10:00,1643.1,1161,1.42,0,0.0,0.0,0.1,8
T1023_002,C1023,2025-11-02 11:11:00,529.72,630,0.84,0,0.0,0.0,0.15,18
